,title,labelnumber,cluster_ID,0
16597,,,,56801590207.0
16598,,,,[0]
16599,,,,t0565x0287y0015ps64.tif
16600,,,,56502870015.0
16601,,,,[0]
16602,,,,t0350x0159y0143ps64.tif
16603,,,,35001590143.0
16604,,,,[1]
16605,,,,t0842x0287y0079ps64.tif
16606,,,,84202870079.0
16607,,,,[0]
16608,,,,t0965x0095y0143ps64.tif
16609,,,,96500950143.0
16610,,,,[1]
16611,,,,t0655x0159y0143ps64.tif
16612,,,,65501590143.0
16613,,,,[1]
16614,,,,t0060x0287y0015ps64.tif
16615,,,,6002870015.0
16616,,,,[2]
16617,,,,t0222x0351y0079ps64.tif
16618,,,,22203510079.0
16619,,,,[0]
16620,,,,t0311x0415y0079ps64.tif
16621,,,,31104150079.0
16622,,,,[1]
16623,,,,t0158x0351y0143ps64.tif
16624,,,,15803510143.0
16625,,,,[1]
16626,,,,t0685x0287y0015ps64.tif
16627,,,,68502870015.0
16628,,,,[2]
16629,,,,t0142x0223y0079ps64.tif
16630,,,,14202230079.0
16631,,,,[0]
16632,,,,t0065x0031y0143ps64.tif
16633,,,,6500310143.0
16634,,,,[0]
16635,,,,t0248x0287y0079ps64.tif
16636,,,,24802870079.0
16637,,,,[0]
16638,,,,t0132x0287y0143ps64.tif
16639,,,,13202870143.0
16640,,,,[0]
16641,,,,t0238x0223y0143ps64.tif
16642,,,,23802230143.0
16643,,,,[1]
16644,,,,t0015x0095y0079ps64.tif
16645,,,,1500950079.0
16646,,,,[1]
16647,,,,t0380x0287y0015ps64.tif
16648,,,,38002870015.0
16649,,,,[2]
16650,,,,t0447x0223y0079ps64.tif
16651,,,,44702230079.0
16652,,,,[0]
16653,,,,t0510x0095y0079ps64.tif
16654,,,,51000950079.0
16655,,,,[1]
16656,,,,t0828x0351y0079ps64.tif
16657,,,,82803510079.0
16658,,,,[1]
16659,,,,t0437x0287y0143ps64.tif
16660,,,,43702870143.0
16661,,,,[1]
16662,,,,t0734x0159y0079ps64.tif
16663,,,,73401590079.0
16664,,,,[0]
16665,,,,t0270x0415y0143ps64.tif
16666,,,,27004150143.0
16667,,,,[1]
16668,,,,t0343x0351y0143ps64.tif
16669,,,,34303510143.0
16670,,,,[0]
16671,,,,t0039x0351y0079ps64.tif
16672,,,,3903510079.0
16673,,,,[0]
16674,,,,t0953x0223y0079ps64.tif
16675,,,,95302230079.0
16676,,,,[0]
16677,,,,t0646x0351y0143ps64.tif
16678,,,,64603510143.0
16679,,,,[0]
16680,,,,t0294x0095y0143ps64.tif
16681,,,,29400950143.0
16682,,,,[0]
16683,,,,t0804x0095y0079ps64.tif
16684,,,,80400950079.0
16685,,,,[1]
16686,,,,t0014x0287y0207ps64.tif
16687,,,,1402870207.0
16688,,,,[0]
16689,,,,t0871x0287y0015ps64.tif
16690,,,,87102870015.0
16691,,,,[2]
16692,,,,t0526x0223y0143ps64.tif
16693,,,,52602230143.0
16694,,,,[0]
16695,,,,t0949x0351y0143ps64.tif
16696,,,,94903510143.0
16697,,,,[1]
16698,,,,t0714x0351y0015ps64.tif
16699,,,,71403510015.0
16700,,,,[2]
16701,,,,t0471x0095y0143ps64.tif
16702,,,,47100950143.0
16703,,,,[1]
16704,,,,t0556x0287y0079ps64.tif
16705,,,,55602870079.0
16706,,,,[1]
16707,,,,t0023x0223y0143ps64.tif
16708,,,,2302230143.0
16709,,,,[0]
16710,,,,t0329x0287y0143ps64.tif
16711,,,,32902870143.0
16712,,,,[0]
16713,,,,t0511x0287y0207ps64.tif
16714,,,,51102870207.0
16715,,,,[1]
16716,,,,t0053x0287y0079ps64.tif
16717,,,,5302870079.0
16718,,,,[1]
16719,,,,t0493x0159y0207ps64.tif
16720,,,,49301590207.0
16721,,,,[1]
16722,,,,t0211x0351y0015ps64.tif
16723,,,,21103510015.0
16724,,,,[2]
16725,,,,t0174x0095y0143ps64.tif
16726,,,,17400950143.0
16727,,,,[2]
16728,,,,t0359x0223y0079ps64.tif
16729,,,,35902230079.0
16730,,,,[1]
16731,,,,t0904x0287y0079ps64.tif
16732,,,,90402870079.0
16733,,,,[0]
16734,,,,t0394x0287y0143ps64.tif
16735,,,,39402870143.0
16736,,,,[0]
16737,,,,t0886x0159y0079ps64.tif
16738,,,,88601590079.0
16739,,,,[1]
16740,,,,t0752x0415y0079ps64.tif
16741,,,,75204150079.0
16742,,,,[0]
16743,,,,t0974x0223y0143ps64.tif
16744,,,,97402230143.0
16745,,,,[1]
16746,,,,t0729x0223y0015ps64.tif
16747,,,,72902230015.0
16748,,,,[2]
16749,,,,t0661x0351y0079ps64.tif
16750,,,,66103510079.0
16751,,,,[0]
16752,,,,t0216x0159y0143ps64.tif
16753,,,,21601590143.0
16754,,,,[1]
16755,,,,t0423x0287y0015ps64.tif
16756,,,,42302870015.0
16757,,,,[2]
16758,,,,t0691x0287y0143ps64.tif
16759,,,,69102870143.0
16760,,,,[0]
16761,,,,t0469x0159y0079ps64.tif
16762,,,,46901590079.0
16763,,,,[1]
16764,,,,t0126x0287y0015ps64.tif
16765,,,,12602870015.0
16766,,,,[2]
16767,,,,t0713x0159y0143ps64.tif
16768,,,,71301590143.0
16769,,,,[0]
16770,,,,t0257x0415y0079ps64.tif
16771,,,,25704150079.0
16772,,,,[0]
16773,,,,t0364x0351y0079ps64.tif
16774,,,,36403510079.0
16775,,,,[0]
16776,,,,t0074x0287y0143ps64.tif
16777,,,,7402870143.0
16778,,,,[0]
16779,,,,t0259x0031y0079ps64.tif
16780,,,,25900310079.0
16781,,,,[1]
16782,,,,t0546x0223y0207ps64.tif
16783,,,,54602230207.0
16784,,,,[1]
16785,,,,t0153x0095y0079ps64.tif
16786,,,,15300950079.0
16787,,,,[2]
16788,,,,t0229x0095y0143ps64.tif
16789,,,,22900950143.0
16790,,,,[1]
16791,,,,t0004x0223y0079ps64.tif
16792,,,,402230079.0
16793,,,,[0]
16794,,,,t0581x0351y0079ps64.tif
16795,,,,58103510079.0
16796,,,,[0]
16797,,,,t0456x0095y0079ps64.tif
16798,,,,45600950079.0
16799,,,,[0]
16800,,,,t0807x0351y0143ps64.tif
16801,,,,80703510143.0
16802,,,,[1]
16803,,,,t0712x0223y0079ps64.tif
16804,,,,71202230079.0
16805,,,,[0]
16806,,,,t0187x0287y0143ps64.tif
16807,,,,18702870143.0
16808,,,,[0]
16809,,,,t0708x0351y0143ps64.tif
16810,,,,70803510143.0
16811,,,,[0]
16812,,,,t0472x0351y0079ps64.tif
16813,,,,47203510079.0
16814,,,,[1]
16815,,,,t0541x0415y0079ps64.tif
16816,,,,54104150079.0
16817,,,,[0]
16818,,,,t0005x0159y0143ps64.tif
16819,,,,501590143.0
16820,,,,[0]
16821,,,,t0630x0287y0015ps64.tif
16822,,,,63002870015.0
16823,,,,[0]
16824,,,,t0482x0287y0143ps64.tif
16825,,,,48202870143.0
16826,,,,[0]
16827,,,,t0788x0223y0143ps64.tif
16828,,,,78802230143.0
16829,,,,[0]
16830,,,,t0335x0287y0015ps64.tif
16831,,,,33502870015.0
16832,,,,[2]
16833,,,,t0500x0159y0143ps64.tif
16834,,,,50001590143.0
16835,,,,[0]
16836,,,,t0177x0351y0079ps64.tif
16837,,,,17703510079.0
16838,,,,[1]
16839,,,,t0044x0415y0079ps64.tif
16840,,,,4404150079.0
16841,,,,[0]
16842,,,,t0207x0287y0207ps64.tif
16843,,,,20702870207.0
16844,,,,[1]
16845,,,,t0383x0415y0143ps64.tif
16846,,,,38304150143.0
16847,,,,[0]
16848,,,,t0820x0351y0079ps64.tif
16849,,,,82003510079.0
16850,,,,[1]
16851,,,,t0518x0095y0079ps64.tif
16852,,,,51800950079.0
16853,,,,[1]
16854,,,,t0735x0223y0143ps64.tif
16855,,,,73502230143.0
16856,,,,[0]
16857,,,,t0507x0351y0015ps64.tif
16858,,,,50703510015.0
16859,,,,[2]
16860,,,,t0662x0095y0143ps64.tif
16861,,,,66200950143.0
16862,,,,[0]
16863,,,,t0388x0287y0015ps64.tif
16864,,,,38802870015.0
16865,,,,[2]
16866,,,,t0385x0159y0207ps64.tif
16867,,,,38501590207.0
16868,,,,[0]
16869,,,,t0745x0287y0079ps64.tif
16870,,,,74502870079.0
16871,,,,[0]
16872,,,,t0230x0223y0143ps64.tif
16873,,,,23002230143.0
16874,,,,[1]
16875,,,,t0686x0415y0143ps64.tif
16876,,,,68604150143.0
16877,,,,[0]
16878,,,,t0317x0031y0079ps64.tif
16879,,,,31700310079.0
16880,,,,[1]
16881,,,,t0702x0287y0207ps64.tif
16882,,,,70202870207.0
16883,,,,[0]
16884,,,,t0952x0159y0143ps64.tif
16885,,,,95201590143.0
16886,,,,[1]
16887,,,,t0587x0223y0015ps64.tif
16888,,,,58702230015.0
16889,,,,[2]
16890,,,,t0240x0287y0079ps64.tif
16891,,,,24002870079.0
16892,,,,[1]
16893,,,,t0367x0095y0143ps64.tif
16894,,,,36700950143.0
16895,,,,[2]
16896,,,,t0527x0159y0079ps64.tif
16897,,,,52701590079.0
16898,,,,[1]
16899,,,,t0150x0351y0143ps64.tif
16900,,,,15003510143.0
16901,,,,[1]
16902,,,,t0319x0415y0079ps64.tif
16903,,,,31904150079.0
16904,,,,[1]
16905,,,,t0362x0223y0015ps64.tif
16906,,,,36202230015.0
16907,,,,[2]
16908,,,,t0068x0287y0015ps64.tif
16909,,,,6802870015.0
16910,,,,[2]
16911,,,,t0582x0095y0143ps64.tif
16912,,,,58200950143.0
16913,,,,[1]
16914,,,,t0455x0351y0143ps64.tif
16915,,,,45503510143.0
16916,,,,[1]
16917,,,,t0566x0415y0143ps64.tif
16918,,,,56604150143.0
16919,,,,[0]
16920,,,,t0022x0159y0079ps64.tif
16921,,,,2201590079.0
16922,,,,[0]
16923,,,,t0560x0159y0207ps64.tif
16924,,,,56001590207.0
16925,,,,[0]
16926,,,,t0087x0095y0143ps64.tif
16927,,,,8700950143.0
16928,,,,[0]
16929,,,,t0358x0159y0143ps64.tif
16930,,,,35801590143.0
16931,,,,[1]
16932,,,,t0667x0223y0015ps64.tif
16933,,,,66702230015.0
16934,,,,[2]
16935,,,,t0351x0223y0079ps64.tif
16936,,,,35102230079.0
16937,,,,[0]
16938,,,,t0219x0351y0015ps64.tif
16939,,,,21903510015.0
16940,,,,[2]
16941,,,,t0496x0287y0015ps64.tif
16942,,,,49602870015.0
16943,,,,[2]
16944,,,,t0276x0031y0143ps64.tif
16945,,,,27600310143.0
16946,,,,[1]
16947,,,,t0321x0287y0143ps64.tif
16948,,,,32102870143.0
16949,,,,[0]
16950,,,,t0519x0287y0207ps64.tif
16951,,,,51902870207.0
16952,,,,[0]
16953,,,,t0206x0095y0079ps64.tif
16954,,,,20600950079.0
16955,,,,[0]
16956,,,,t0613x0223y0207ps64.tif
16957,,,,61302230207.0
16958,,,,[1]
16959,,,,t0654x0223y0079ps64.tif
16960,,,,65402230079.0
16961,,,,[0]
16962,,,,t0479x0095y0143ps64.tif
16963,,,,47900950143.0
16964,,,,[0]
16965,,,,t0941x0351y0143ps64.tif
16966,,,,94103510143.0
16967,,,,[1]
16968,,,,t0316x0223y0207ps64.tif
16969,,,,31602230207.0
16970,,,,[1]
16971,,,,t0703x0095y0079ps64.tif
16972,,,,70300950079.0
16973,,,,[0]
16974,,,,t0624x0287y0143ps64.tif
16975,,,,62402870143.0
16976,,,,[0]
16977,,,,t0407x0415y0079ps64.tif
16978,,,,40704150079.0
16979,,,,[0]
16980,,,,t0534x0351y0079ps64.tif
16981,,,,53403510079.0
16982,,,,[0]
16983,,,,t0776x0287y0015ps64.tif
16984,,,,77602870015.0
16985,,,,[2]
16986,,,,t0143x0159y0143ps64.tif
16987,,,,14301590143.0
16988,,,,[1]
16989,,,,t0446x0159y0143ps64.tif
16990,,,,44601590143.0
16991,,,,[1]
16992,,,,t0273x0287y0015ps64.tif
16993,,,,27302870015.0
16994,,,,[2]
16995,,,,t0799x0095y0143ps64.tif
16996,,,,79900950143.0
16997,,,,[1]
16998,,,,t0102x0415y0079ps64.tif
16999,,,,10204150079.0
17000,,,,[1]
17001,,,,t0031x0351y0079ps64.tif
17002,,,,3103510079.0
17003,,,,[1]
17004,,,,t0278x0415y0143ps64.tif
17005,,,,27804150143.0
17006,,,,[1]
17007,,,,t0509x0223y0079ps64.tif
17008,,,,50902230079.0
17009,,,,[0]
17010,,,,t0724x0095y0143ps64.tif
17011,,,,72400950143.0
17012,,,,[1]
17013,,,,t0441x0351y0015ps64.tif
17014,,,,44103510015.0
17015,,,,[2]
17016,,,,t0603x0287y0079ps64.tif
17017,,,,60302870079.0
17018,,,,[0]
17019,,,,t0579x0287y0143ps64.tif
17020,,,,57902870143.0
17021,,,,[0]
17022,,,,t0341x0287y0207ps64.tif
17023,,,,34102870207.0
17024,,,,[1]
17025,,,,t0673x0223y0143ps64.tif
17026,,,,67302230143.0
17027,,,,[1]
17028,,,,t0966x0351y0079ps64.tif
17029,,,,96603510079.0
17030,,,,[0]
17031,,,,t0781x0159y0079ps64.tif
17032,,,,78101590079.0
17033,,,,[1]
17034,,,,t0306x0287y0079ps64.tif
17035,,,,30602870079.0
17036,,,,[0]
17037,,,,t0589x0351y0079ps64.tif
17038,,,,58903510079.0
17039,,,,[0]
17040,,,,t0221x0095y0143ps64.tif
17041,,,,22100950143.0
17042,,,,[1]
17043,,,,t0284x0159y0079ps64.tif
17044,,,,28401590079.0
17045,,,,[1]
17046,,,,t0376x0223y0143ps64.tif
17047,,,,37602230143.0
17048,,,,[0]
17049,,,,t0814x0159y0143ps64.tif
17050,,,,81401590143.0
17051,,,,[1]
17052,,,,t0644x0287y0207ps64.tif
17053,,,,64402870207.0
17054,,,,[0]
17055,,,,t0593x0223y0143ps64.tif
17056,,,,59302230143.0
17057,,,,[0]
17058,,,,t0461x0159y0079ps64.tif
17059,,,,46101590079.0
17060,,,,[1]
17061,,,,t0699x0287y0143ps64.tif
17062,,,,69902870143.0
17063,,,,[0]
17064,,,,t0016x0351y0143ps64.tif
17065,,,,1603510143.0
17066,,,,[0]
17067,,,,t0669x0351y0079ps64.tif
17068,,,,66903510079.0
17069,,,,[0]
17070,,,,t0721x0223y0015ps64.tif
17071,,,,72102230015.0
17072,,,,[2]
17073,,,,t0513x0351y0143ps64.tif
17074,,,,51303510143.0
17075,,,,[1]
17076,,,,t0164x0159y0079ps64.tif
17077,,,,16401590079.0
17078,,,,[0]
17079,,,,t0096x0223y0143ps64.tif
17080,,,,9602230143.0
17081,,,,[0]
17082,,,,t0372x0095y0143ps64.tif
17083,,,,37200950143.0
17084,,,,[2]
17085,,,,t0698x0287y0015ps64.tif
17086,,,,69802870015.0
17087,,,,[2]
17088,,,,t0592x0223y0015ps64.tif
17089,,,,59202230015.0
17090,,,,[2]
17091,,,,t0078x0031y0143ps64.tif
17092,,,,7800310143.0
17093,,,,[2]
17094,,,,t0255x0287y0079ps64.tif
17095,,,,25502870079.0
17096,,,,[0]
17097,,,,t0302x0031y0079ps64.tif
17098,,,,30200310079.0
17099,,,,[0]
17100,,,,t0680x0415y0079ps64.tif
17101,,,,68004150079.0
17102,,,,[0]
17103,,,,t0311x0031y0143ps64.tif
17104,,,,31100310143.0
17105,,,,[1]
17106,,,,t0954x0159y0079ps64.tif
17107,,,,95401590079.0
17108,,,,[1]
17109,,,,t0236x0223y0079ps64.tif
17110,,,,23602230079.0
17111,,,,[1]
17112,,,,t0584x0095y0079ps64.tif
17113,,,,58400950079.0
17114,,,,[0]
17115,,,,t0065x0415y0079ps64.tif
17116,,,,6504150079.0
17117,,,,[1]
17118,,,,t0156x0351y0079ps64.tif
17119,,,,15603510079.0
17120,,,,[0]
17121,,,,t0521x0159y0143ps64.tif
17122,,,,52101590143.0
17123,,,,[1]
17124,,,,t0314x0287y0015ps64.tif
17125,,,,31402870015.0
17126,,,,[2]
17127,,,,t0729x0351y0143ps64.tif
17128,,,,72903510143.0
17129,,,,[0]
17130,,,,t0081x0095y0079ps64.tif
17131,,,,8100950079.0
17132,,,,[1]
17133,,,,t0494x0223y0207ps64.tif
17134,,,,49402230207.0
17135,,,,[1]
17136,,,,t0611x0287y0015ps64.tif
17137,,,,61102870015.0
17138,,,,[2]
17139,,,,t0024x0159y0143ps64.tif
17140,,,,2401590143.0
17141,,,,[1]
17142,,,,t0560x0415y0079ps64.tif
17143,,,,56004150079.0
17144,,,,[0]
17145,,,,t0453x0351y0079ps64.tif
17146,,,,45303510079.0
17147,,,,[0]
17148,,,,t0320x0415y0143ps64.tif
17149,,,,32004150143.0
17150,,,,[0]
17151,,,,t0213x0351y0143ps64.tif
17152,,,,21303510143.0
17153,,,,[0]
17154,,,,t0664x0159y0079ps64.tif
17155,,,,66401590079.0
17156,,,,[1]
17157,,,,t0883x0351y0079ps64.tif
17158,,,,88303510079.0
17159,,,,[0]
17160,,,,t0796x0223y0143ps64.tif
17161,,,,79602230143.0
17162,,,,[0]
17163,,,,t0169x0351y0079ps64.tif
17164,,,,16903510079.0
17165,,,,[0]
17166,,,,t0293x0223y0143ps64.tif
17167,,,,29302230143.0
17168,,,,[1]
17169,,,,t0361x0159y0079ps64.tif
17170,,,,36101590079.0
17171,,,,[1]
17172,,,,t0625x0415y0143ps64.tif
17173,,,,62504150143.0
17174,,,,[1]
17175,,,,t0199x0287y0143ps64.tif
17176,,,,19902870143.0
17177,,,,[0]
17178,,,,t0803x0223y0079ps64.tif
17179,,,,80302230079.0
17180,,,,[0]
17181,,,,t0716x0351y0143ps64.tif
17182,,,,71603510143.0
17183,,,,[0]
17184,,,,t0954x0095y0079ps64.tif
17185,,,,95400950079.0
17186,,,,[0]
17187,,,,t0524x0223y0015ps64.tif
17188,,,,52402230015.0
17189,,,,[2]
17190,,,,t0623x0159y0207ps64.tif
17191,,,,62301590207.0
17192,,,,[1]
17193,,,,t0584x0159y0079ps64.tif
17194,,,,58401590079.0
17195,,,,[1]
17196,,,,t0476x0223y0143ps64.tif
17197,,,,47602230143.0
17198,,,,[0]
17199,,,,t0144x0287y0207ps64.tif
17200,,,,14402870207.0
17201,,,,[0]
17202,,,,t0406x0287y0079ps64.tif
17203,,,,40602870079.0
17204,,,,[0]
17205,,,,t0289x0351y0079ps64.tif
17206,,,,28903510079.0
17207,,,,[0]
17208,,,,t0819x0351y0143ps64.tif
17209,,,,81903510143.0
17210,,,,[1]
17211,,,,t0644x0351y0015ps64.tif
17212,,,,64403510015.0
17213,,,,[2]
17214,,,,t0521x0095y0143ps64.tif
17215,,,,52100950143.0
17216,,,,[1]
17217,,,,t0279x0287y0143ps64.tif
17218,,,,27902870143.0
17219,,,,[0]
17220,,,,t0173x0223y0143ps64.tif
17221,,,,17302230143.0
17222,,,,[0]
17223,,,,t0081x0159y0079ps64.tif
17224,,,,8101590079.0
17225,,,,[2]
17226,,,,t0341x0351y0015ps64.tif
17227,,,,34103510015.0
17228,,,,[2]
17229,,,,t0024x0095y0143ps64.tif
17230,,,,2400950143.0
17231,,,,[1]
17232,,,,t0209x0223y0079ps64.tif
17233,,,,20902230079.0
17234,,,,[2]
17235,,,,t0103x0287y0079ps64.tif
17236,,,,10302870079.0
17237,,,,[0]
17238,,,,t0899x0223y0143ps64.tif
17239,,,,89902230143.0
17240,,,,[1]
17241,,,,t0578x0415y0143ps64.tif
17242,,,,57804150143.0
17243,,,,[1]
17244,,,,t0854x0287y0079ps64.tif
17245,,,,85402870079.0
17246,,,,[1]
17247,,,,t0346x0159y0143ps64.tif
17248,,,,34601590143.0
17249,,,,[1]
17250,,,,t0573x0287y0015ps64.tif
17251,,,,57302870015.0
17252,,,,[2]
17253,,,,t0099x0095y0143ps64.tif
17254,,,,9900950143.0
17255,,,,[2]
17256,,,,t0602x0415y0079ps64.tif
17257,,,,60204150079.0
17258,,,,[0]
17259,,,,t0824x0223y0143ps64.tif
17260,,,,82402230143.0
17261,,,,[1]
17262,,,,t0679x0223y0015ps64.tif
17263,,,,67902230015.0
17264,,,,[2]
17265,,,,t0731x0351y0079ps64.tif
17266,,,,73103510079.0
17267,,,,[0]
17268,,,,t0539x0159y0079ps64.tif
17269,,,,53901590079.0
17270,,,,[1]
17271,,,,t0307x0415y0079ps64.tif
17272,,,,30704150079.0
17273,,,,[1]
17274,,,,t0234x0351y0079ps64.tif
17275,,,,23403510079.0
17276,,,,[0]
17277,,,,t0643x0159y0143ps64.tif
17278,,,,64301590143.0
17279,,,,[1]
17280,,,,t0003x0095y0079ps64.tif
17281,,,,300950079.0
17282,,,,[1]
17283,,,,t0124x0287y0143ps64.tif
17284,,,,12402870143.0
17285,,,,[0]
17286,,,,t0599x0223y0015ps64.tif
17287,,,,59902230015.0
17288,,,,[2]
17289,,,,t0073x0031y0143ps64.tif
17290,,,,7300310143.0
17291,,,,[2]
17292,,,,t0379x0095y0143ps64.tif
17293,,,,37900950143.0
17294,,,,[0]
17295,,,,t0154x0223y0079ps64.tif
17296,,,,15402230079.0
17297,,,,[2]
17298,,,,t0693x0287y0015ps64.tif
17299,,,,69302870015.0
17300,,,,[2]
17301,,,,t0421x0287y0143ps64.tif
17302,,,,42102870143.0
17303,,,,[0]
17304,,,,t0219x0287y0207ps64.tif
17305,,,,21902870207.0
17306,,,,[0]
17307,,,,t0506x0095y0079ps64.tif
17308,,,,50600950079.0
17309,,,,[0]
17310,,,,t0519x0351y0015ps64.tif
17311,,,,51903510015.0
17312,,,,[2]
17313,,,,t0451x0223y0079ps64.tif
17314,,,,45102230079.0
17315,,,,[1]
17316,,,,t0396x0287y0015ps64.tif
17317,,,,39602870015.0
17318,,,,[2]
17319,,,,t0692x0287y0143ps64.tif
17320,,,,69202870143.0
17321,,,,[0]
17322,,,,t0598x0223y0143ps64.tif
17323,,,,59802230143.0
17324,,,,[0]
17325,,,,t0710x0159y0143ps64.tif
17326,,,,71001590143.0
17327,,,,[0]
17328,,,,t0125x0287y0015ps64.tif
17329,,,,12502870015.0
17330,,,,[2]
17331,,,,t0367x0351y0079ps64.tif
17332,,,,36703510079.0
17333,,,,[0]
17334,,,,t0254x0415y0079ps64.tif
17335,,,,25404150079.0
17336,,,,[1]
17337,,,,t0907x0287y0079ps64.tif
17338,,,,90702870079.0
17339,,,,[0]
17340,,,,t0397x0287y0143ps64.tif
17341,,,,39702870143.0
17342,,,,[0]
17343,,,,t0518x0351y0143ps64.tif
17344,,,,51803510143.0
17345,,,,[1]
17346,,,,t0977x0223y0143ps64.tif
17347,,,,97702230143.0
17348,,,,[1]
17349,,,,t0662x0351y0079ps64.tif
17350,,,,66203510079.0
17351,,,,[0]
17352,,,,t0751x0415y0079ps64.tif
17353,,,,75104150079.0
17354,,,,[1]
17355,,,,t0885x0159y0079ps64.tif
17356,,,,88501590079.0
17357,,,,[1]
17358,,,,t0420x0287y0015ps64.tif
17359,,,,42002870015.0
17360,,,,[2]
17361,,,,t0215x0159y0143ps64.tif
17362,,,,21501590143.0
17363,,,,[1]
17364,,,,t0455x0095y0079ps64.tif
17365,,,,45500950079.0
17366,,,,[1]
17367,,,,t0678x0223y0143ps64.tif
17368,,,,67802230143.0
17369,,,,[1]
17370,,,,t0572x0287y0143ps64.tif
17371,,,,57202870143.0
17372,,,,[0]
17373,,,,t0608x0287y0079ps64.tif
17374,,,,60802870079.0
17375,,,,[0]
17376,,,,t0087x0351y0079ps64.tif
17377,,,,8703510079.0
17378,,,,[0]
17379,,,,t0502x0223y0079ps64.tif
17380,,,,50202230079.0
17381,,,,[0]
17382,,,,t0077x0287y0143ps64.tif
17383,,,,7702870143.0
17384,,,,[0]
17385,,,,t0150x0095y0079ps64.tif
17386,,,,15000950079.0
17387,,,,[2]
17388,,,,t0545x0223y0207ps64.tif
17389,,,,54502230207.0
17390,,,,[0]
17391,,,,t0007x0223y0079ps64.tif
17392,,,,702230079.0
17393,,,,[0]
17394,,,,t0582x0351y0079ps64.tif
17395,,,,58203510079.0
17396,,,,[0]
17397,,,,t0950x0223y0079ps64.tif
17398,,,,95002230079.0
17399,,,,[0]
17400,,,,t0706x0159y0079ps64.tif
17401,,,,70601590079.0
17402,,,,[0]
17403,,,,t0371x0351y0143ps64.tif
17404,,,,37103510143.0
17405,,,,[0]
17406,,,,t0242x0415y0143ps64.tif
17407,,,,24204150143.0
17408,,,,[1]
17409,,,,t0138x0415y0079ps64.tif
17410,,,,13804150079.0
17411,,,,[1]
17412,,,,t0684x0287y0079ps64.tif
17413,,,,68402870079.0
17414,,,,[0]
17415,,,,t0249x0287y0015ps64.tif
17416,,,,24902870015.0
17417,,,,[2]
17418,,,,t0961x0223y0079ps64.tif
17419,,,,96102230079.0
17420,,,,[0]
17421,,,,t0674x0351y0143ps64.tif
17422,,,,67403510143.0
17423,,,,[1]
17424,,,,t0179x0159y0143ps64.tif
17425,,,,17901590143.0
17426,,,,[1]
17427,,,,t0381x0287y0079ps64.tif
17428,,,,38102870079.0
17429,,,,[0]
17430,,,,t0026x0287y0207ps64.tif
17431,,,,2602870207.0
17432,,,,[1]
17433,,,,t0843x0287y0015ps64.tif
17434,,,,84302870015.0
17435,,,,[2]
17436,,,,t0091x0351y0143ps64.tif
17437,,,,9103510143.0
17438,,,,[1]
17439,,,,t0514x0223y0143ps64.tif
17440,,,,51402230143.0
17441,,,,[0]
17442,,,,t0739x0095y0079ps64.tif
17443,,,,73900950079.0
17444,,,,[0]
17445,,,,t0726x0351y0015ps64.tif
17446,,,,72603510015.0
17447,,,,[2]
17448,,,,t0443x0095y0143ps64.tif
17449,,,,44300950143.0
17450,,,,[0]
17451,,,,t0564x0287y0079ps64.tif
17452,,,,56402870079.0
17453,,,,[0]
17454,,,,t0011x0223y0143ps64.tif
17455,,,,1102230143.0
17456,,,,[0]
17457,,,,t0629x0223y0207ps64.tif
17458,,,,62902230207.0
17459,,,,[1]
17460,,,,t0594x0351y0143ps64.tif
17461,,,,59403510143.0
17462,,,,[1]
17463,,,,t0523x0287y0207ps64.tif
17464,,,,52302870207.0
17465,,,,[1]
17466,,,,t0061x0287y0079ps64.tif
17467,,,,6102870079.0
17468,,,,[0]
17469,,,,t0809x0159y0079ps64.tif
17470,,,,80901590079.0
17471,,,,[1]
17472,,,,t0223x0351y0015ps64.tif
17473,,,,22303510015.0
17474,,,,[2]
17475,,,,t0146x0095y0143ps64.tif
17476,,,,14600950143.0
17477,,,,[2]
17478,,,,t0299x0159y0143ps64.tif
17479,,,,29901590143.0
17480,,,,[1]
17481,,,,t0706x0095y0079ps64.tif
17482,,,,70600950079.0
17483,,,,[0]
17484,,,,t0019x0287y0207ps64.tif
17485,,,,1902870207.0
17486,,,,[1]
17487,,,,t0621x0287y0143ps64.tif
17488,,,,62102870143.0
17489,,,,[0]
17490,,,,t0944x0351y0143ps64.tif
17491,,,,94403510143.0
17492,,,,[0]
17493,,,,t0719x0351y0015ps64.tif
17494,,,,71903510015.0
17495,,,,[2]
17496,,,,t0651x0223y0079ps64.tif
17497,,,,65102230079.0
17498,,,,[0]
17499,,,,t0498x0415y0143ps64.tif
17500,,,,49804150143.0
17501,,,,[1]
17502,,,,t0324x0287y0143ps64.tif
17503,,,,32402870143.0
17504,,,,[0]
17505,,,,t0203x0095y0079ps64.tif
17506,,,,20300950079.0
17507,,,,[0]
17508,,,,t0616x0223y0207ps64.tif
17509,,,,61602230207.0
17510,,,,[0]
17511,,,,t0493x0287y0015ps64.tif
17512,,,,49302870015.0
17513,,,,[2]
17514,,,,t0179x0095y0143ps64.tif
17515,,,,17900950143.0
17516,,,,[2]
17517,,,,t0354x0223y0079ps64.tif
17518,,,,35402230079.0
17519,,,,[0]
17520,,,,t0739x0159y0079ps64.tif
17521,,,,73901590079.0
17522,,,,[0]
17523,,,,t0443x0159y0143ps64.tif
17524,,,,44301590143.0
17525,,,,[1]
17526,,,,t0276x0287y0015ps64.tif
17527,,,,27602870015.0
17528,,,,[2]
